-6.3794713,2.3805285,-2.0969713,69,97,84.375,1019.5,1024.4,1022.1292,0,0,508.09363,0.71999997,11.879999,5.8349996,0,6.911014,3.3656368
-5.3994713,1.5805286,-1.8853045,66,87,73.541664,1024.4,1028.4,1026.8584,0,0,576.06665,0.35999998,13.679999,3.345,0,3.8142672,2.0286634
-5.3394713,1.9005287,-1.4578052,64,72,67.625,1028.6,1033.5,1030.9833,0,0,571.7264,0.35999998,22.319998,5.8950005,0.5328,4.652476,2.5774295
-2.2994714,5.4305286,1.2821952,57,91,73.75,1028.6,1031.6,1030.5166,0.5,0,107.52219,2.16,11.159999,4.8299994,1.5533656,6.791894,3.177344
1.6605287,10.130529,5.7951126,59,92,76.458336,1030.9,1032.5,1031.6459,0,0,371.71616,2.8799999,46.44,24.69,2.664,21.052343,10.345626
4.5705285,11.420529,7.5117784,62,81,73.666664,1029.8,1032.7,1031.4417,0,0,563.47205,6.8399997,54.36,35.265,2.9784427,15.737906,9.907794
2.5005286,10.660529,6.4184456,60,97,79.208336,1027.7,1033.1,1030.6832,0,0,397.82056,1.8,9,5.5949993,1.332,5.9150395,3.7173014
4.4305286,12.260529,8.098029,49,98,70.083336,1021.4,1027.9,1024.9209,0,0,575.87866,3.2399998,9.36,5.564999,2.3976,5.848678,4.137948
2.6205285,11.220529,6.9788623,54,88,73.291664,1022.5,1025.1,1023.5916,0,0,574.7357,5.7599998,13.32,8.489999,2.1312,6.399148,4.4965987
-0.019471344,10.660529,5.238029,75,98,88.875,1021,1024.1,1022.65826,0,0,469.42053,1.08,9,4.9199996,0.5956885,4.743117,2.6548307
2.4905286,11.010529,6.7563624,52,82,63.166668,1019.3,1023.5,1021.5793,0,0,557.75244,1.8,8.64,4.77,1.332,5.4919763,3.8619287
6.0505285,13.760529,9.337196,49,88,62.75,1015.5,1020.1,1018.0457,0.2,0,241.54538,0.35999998,18.72,8.085,0.5328,9.304952,4.927542
5.1105285,12.390529,8.633029,57,78,65.625,1014.7,1019.1,1016.8958,0,0,346.54663,0.71999997,16.56,6.2550006,0,6.354631,3.3886912
4.9105287,10.840529,7.428861,71,90,80.958336,1008.6,1016.5,1013.00836,0,0,562.8681,2.52,14.4,8.625,1.1302395,8.062727,5.1659636
2.4505286,13.370529,7.6417785,56,92,77.833336,1005.7,1009,1007.72504,0,0,436.15573,3.96,22.319998,8.804999,2.1477854,10.538806,7.0469794
4.2105284,8.970529,6.6692796,70,95,83.666664,999.3,1007.5,1002.6001,2.8999999,0,0,3.96,39.239998,18.615,1.5984001,16.621738,7.7586474
3.3605285,10.600529,6.981363,71,87,78.083336,996.2,1000.4,998.51666,0,0,268.60602,4.32,25.199999,10.499999,2.4560864,8.343893,5.7879276
2.4705286,9.430529,5.405945,70,95,84.458336,997.2,1005.6,1000.13336,0,0,366.27768,0.71999997,22.68,10.544999,0.5328,11.380612,5.321199
-0.37947133,7.7605286,3.902195,68,96,83.958336,1006.2,1015,1011.72925,0,0,261.93936,1.08,14.759999,5.6100006,0,8.795236,3.2842176
0.18052867,9.310529,4.643445,64,93,79.916664,1013.4,1016.8,1015.2583,0,0,368.6508,1.4399999,12.599999,5.3699994,0.5956885,6.6600003,3.2195075
